id,elevation,read_date,datum_adj
27013300,929.9,1957-07-09,NGVD 29
27013300,929.86,1957-07-10,NGVD 29
27013300,929.83,1957-07-11,NGVD 29
27013300,929.85,1957-07-12,NGVD 29
27013300,929.84,1957-07-13,NGVD 29
27013300,929.83,1957-07-14,NGVD 29
27013300,929.82,1957-07-15,NGVD 29
27013300,929.81,1957-07-16,NGVD 29
27013300,929.79,1957-07-17,NGVD 29
27013300,929.76,1957-07-18,NGVD 29
27013300,929.76,1957-07-19,NGVD 29
27013300,929.78,1957-07-20,NGVD 29
27013300,929.79,1957-07-21,NGVD 29
27013300,929.79,1957-07-22,NGVD 29
27013300,929.78,1957-07-23,NGVD 29
27013300,929.77,1957-07-24,NGVD 29
27013300,929.75,1957-07-25,NGVD 29
27013300,929.74,1957-07-26,NGVD 29
27013300,929.73,1957-07-27,NGVD 29
27013300,929.71,1957-07-28,NGVD 29
27013300,929.68,1957-07-29,NGVD 29
27013300,929.65,1957-07-30,NGVD 29
27013300,929.63,1957-07-31,NGVD 29
27013300,929.61,1957-08-01,NGVD 29
27013300,929.67,1957-08-02,NGVD 29
27013300,929.66,1957-08-03,NGVD 29
27013300,929.65,1957-08-04,NGVD 29
27013300,929.63,1957-08-05,NGVD 29
27013300,929.62,1957-08-06,NGVD 29
27013300,929.61,1957-08-07,NGVD 29
27013300,929.59,1957-08-08,NGVD 29
27013300,929.6,1957-08-09,NGVD 29
27013300,929.59,1957-08-10,NGVD 29
27013300,929.59,1957-08-11,NGVD 29
27013300,929.58,1957-08-12,NGVD 29
27013300,929.56,1957-08-13,NGVD 29
27013300,929.76,1957-08-14,NGVD 29
27013300,929.73,1957-08-15,NGVD 29
27013300,929.73,1957-08-16,NGVD 29
27013300,929.71,1957-08-17,NGVD 29
27013300,929.69,1957-08-18,NGVD 29
27013300,929.67,1957-08-19,NGVD 29
27013300,929.65,1957-08-20,NGVD 29
27013300,929.63,1957-08-21,NGVD 29
27013300,929.6,1957-08-22,NGVD 29
27013300,929.64,1957-08-23,NGVD 29
27013300,929.62,1957-08-24,NGVD 29
27013300,929.59,1957-08-25,NGVD 29
27013300,929.55,1957-08-26,NGVD 29
27013300,929.53,1957-08-27,NGVD 29
27013300,929.51,1957-08-28,NGVD 29
27013300,929.49,1957-08-29,NGVD 29
27013300,929.49,1957-08-30,NGVD 29
27013300,929.51,1957-08-31,NGVD 29
27013300,929.51,1957-09-01,NGVD 29
27013300,929.5,1957-09-02,NGVD 29
27013300,929.6,1957-09-03,NGVD 29
27013300,929.61,1957-09-04,NGVD 29
27013300,929.64,1957-09-05,NGVD 29
27013300,929.63,1957-09-06,NGVD 29
27013300,929.62,1957-09-07,NGVD 29
27013300,929.61,1957-09-08,NGVD 29
27013300,929.6,1957-09-09,NGVD 29
27013300,929.59,1957-09-10,NGVD 29
27013300,929.57,1957-09-11,NGVD 29
27013300,929.56,1957-09-12,NGVD 29
27013300,929.55,1957-09-13,NGVD 29
27013300,929.53,1957-09-14,NGVD 29
27013300,929.51,1957-09-15,NGVD 29
27013300,929.49,1957-09-16,NGVD 29
27013300,929.46,1957-09-17,NGVD 29
27013300,929.43,1957-09-18,NGVD 29
27013300,929.41,1957-09-19,NGVD 29
27013300,929.4,1957-09-20,NGVD 29
27013300,929.37,1957-09-21,NGVD 29
27013300,929.34,1957-09-22,NGVD 29
27013300,929.31,1957-09-23,NGVD 29
27013300,929.28,1957-09-24,NGVD 29
27013300,929.26,1957-09-25,NGVD 29
27013300,929.24,1957-09-26,NGVD 29
27013300,929.24,1957-09-27,NGVD 29
27013300,929.21,1957-09-28,NGVD 29
27013300,929.18,1957-09-29,NGVD 29
27013300,929.16,1957-09-30,NGVD 29
27013300,929.14,1957-10-01,NGVD 29
27013300,929.12,1957-10-02,NGVD 29
27013300,929.11,1957-10-03,NGVD 29
27013300,929.11,1957-10-04,NGVD 29
27013300,929.11,1957-10-05,NGVD 29
27013300,929.1,1957-10-06,NGVD 29
27013300,929.09,1957-10-07,NGVD 29
27013300,929.08,1957-10-08,NGVD 29
27013300,929.07,1957-10-09,NGVD 29
27013300,929.06,1957-10-10,NGVD 29
27013300,929.06,1957-10-11,NGVD 29
27013300,929.06,1957-10-12,NGVD 29
27013300,929.05,1957-10-13,NGVD 29
27013300,929.05,1957-10-14,NGVD 29
27013300,929.04,1957-10-15,NGVD 29
27013300,929.04,1957-10-16,NGVD 29
27013300,929.06,1957-10-17,NGVD 29
27013300,929.06,1957-10-18,NGVD 29
27013300,929.05,1957-10-19,NGVD 29
27013300,929.05,1957-10-20,NGVD 29
27013300,929.05,1957-10-21,NGVD 29
27013300,929.05,1957-10-22,NGVD 29
27013300,929.06,1957-10-23,NGVD 29
27013300,929.07,1957-10-24,NGVD 29
27013300,929.06,1957-10-25,NGVD 29
27013300,929.04,1957-10-26,NGVD 29
27013300,929.03,1957-10-27,NGVD 29
27013300,929.01,1957-10-28,NGVD 29
27013300,929.0,1957-10-29,NGVD 29
27013300,928.98,1957-10-30,NGVD 29
27013300,928.97,1957-10-31,NGVD 29
27013300,929.06,1957-11-01,NGVD 29
27013300,929.05,1957-11-02,NGVD 29
27013300,929.06,1957-11-03,NGVD 29
27013300,929.06,1957-11-04,NGVD 29
27013300,929.06,1957-11-05,NGVD 29
27013300,929.06,1957-11-06,NGVD 29
27013300,929.06,1957-11-07,NGVD 29
27013300,929.05,1957-11-08,NGVD 29
27013300,929.06,1957-11-09,NGVD 29
27013300,929.05,1957-11-10,NGVD 29
27013300,929.05,1957-11-11,NGVD 29
27013300,929.04,1957-11-12,NGVD 29
27013300,929.03,1957-11-13,NGVD 29
27013300,929.02,1957-11-14,NGVD 29
27013300,929.01,1957-11-15,NGVD 29
27013300,929.01,1957-11-16,NGVD 29
27013300,929.05,1957-11-17,NGVD 29
27013300,929.05,1957-11-18,NGVD 29
27013300,929.05,1957-11-19,NGVD 29
27013300,929.06,1957-11-20,NGVD 29
27013300,929.06,1957-11-21,NGVD 29
27013300,929.06,1957-11-22,NGVD 29
27013300,929.06,1957-11-23,NGVD 29
27013300,929.05,1957-11-24,NGVD 29
27013300,929.05,1957-11-25,NGVD 29
27013300,929.04,1957-11-26,NGVD 29
27013300,929.04,1957-11-27,NGVD 29
27013300,929.03,1957-11-28,NGVD 29
27013300,929.03,1957-11-29,NGVD 29
27013300,929.02,1957-11-30,NGVD 29
27013300,929.02,1957-12-01,NGVD 29
27013300,929.01,1957-12-02,NGVD 29
27013300,929.0,1957-12-03,NGVD 29
27013300,928.99,1957-12-04,NGVD 29
27013300,928.98,1957-12-05,NGVD 29
27013300,928.97,1957-12-06,NGVD 29
27013300,928.97,1957-12-07,NGVD 29
27013300,928.96,1957-12-08,NGVD 29
27013300,928.96,1957-12-09,NGVD 29
27013300,928.95,1957-12-10,NGVD 29
27013300,928.95,1957-12-11,NGVD 29
27013300,928.94,1957-12-12,NGVD 29
27013300,928.94,1957-12-13,NGVD 29
27013300,928.94,1957-12-14,NGVD 29
27013300,928.94,1957-12-15,NGVD 29
27013300,928.94,1957-12-16,NGVD 29
27013300,928.93,1957-12-17,NGVD 29
27013300,928.93,1957-12-18,NGVD 29
27013300,928.97,1957-12-19,NGVD 29
27013300,928.97,1957-12-20,NGVD 29
27013300,928.96,1957-12-21,NGVD 29
27013300,928.98,1957-12-22,NGVD 29
27013300,928.98,1957-12-23,NGVD 29
27013300,928.98,1957-12-24,NGVD 29
27013300,928.97,1957-12-25,NGVD 29
27013300,928.96,1957-12-26,NGVD 29
27013300,928.95,1957-12-27,NGVD 29
27013300,928.96,1957-12-28,NGVD 29
27013300,928.95,1957-12-29,NGVD 29
27013300,928.95,1957-12-30,NGVD 29
27013300,928.95,1957-12-31,NGVD 29
27013300,928.95,1958-01-01,NGVD 29
27013300,928.95,1958-01-02,NGVD 29
27013300,928.95,1958-01-03,NGVD 29
27013300,928.95,1958-01-04,NGVD 29
27013300,928.95,1958-01-05,NGVD 29
27013300,928.95,1958-01-06,NGVD 29
27013300,928.95,1958-01-07,NGVD 29
27013300,928.95,1958-01-08,NGVD 29
27013300,928.94,1958-01-09,NGVD 29
27013300,928.94,1958-01-10,NGVD 29
27013300,928.94,1958-01-11,NGVD 29
27013300,928.94,1958-01-12,NGVD 29
27013300,928.94,1958-01-13,NGVD 29
27013300,928.94,1958-01-14,NGVD 29
27013300,928.93,1958-01-15,NGVD 29
27013300,928.93,1958-01-16,NGVD 29
27013300,928.93,1958-01-17,NGVD 29
27013300,928.93,1958-01-18,NGVD 29
27013300,928.93,1958-01-19,NGVD 29
27013300,928.93,1958-01-20,NGVD 29
27013300,928.93,1958-01-21,NGVD 29
27013300,928.93,1958-01-22,NGVD 29
27013300,928.93,1958-01-23,NGVD 29
27013300,928.93,1958-01-24,NGVD 29
27013300,928.92,1958-01-25,NGVD 29
27013300,928.92,1958-01-26,NGVD 29
27013300,928.92,1958-01-27,NGVD 29
27013300,928.93,1958-01-28,NGVD 29
27013300,928.93,1958-01-29,NGVD 29
27013300,928.93,1958-01-30,NGVD 29
27013300,928.93,1958-01-31,NGVD 29
27013300,928.94,1958-02-01,NGVD 29
27013300,928.94,1958-02-02,NGVD 29
27013300,928.93,1958-02-03,NGVD 29
27013300,928.93,1958-02-04,NGVD 29
27013300,928.94,1958-02-05,NGVD 29
27013300,928.94,1958-02-06,NGVD 29
27013300,928.93,1958-02-07,NGVD 29
27013300,928.93,1958-02-08,NGVD 29
27013300,928.93,1958-02-09,NGVD 29
27013300,928.94,1958-02-10,NGVD 29
27013300,928.94,1958-02-11,NGVD 29
27013300,928.93,1958-02-12,NGVD 29
27013300,928.93,1958-02-13,NGVD 29
27013300,928.94,1958-02-14,NGVD 29
27013300,928.93,1958-02-15,NGVD 29
27013300,928.93,1958-02-16,NGVD 29
27013300,928.92,1958-02-17,NGVD 29
27013300,928.91,1958-02-18,NGVD 29
27013300,928.91,1958-02-19,NGVD 29
27013300,928.9,1958-02-20,NGVD 29
27013300,928.9,1958-02-21,NGVD 29
27013300,928.9,1958-02-22,NGVD 29
27013300,928.91,1958-02-23,NGVD 29
27013300,928.91,1958-02-24,NGVD 29
27013300,928.91,1958-02-25,NGVD 29
27013300,928.92,1958-02-26,NGVD 29
27013300,928.92,1958-02-27,NGVD 29
27013300,928.92,1958-02-28,NGVD 29
27013300,928.92,1958-03-01,NGVD 29
27013300,928.93,1958-03-02,NGVD 29
27013300,928.93,1958-03-03,NGVD 29
27013300,928.93,1958-03-04,NGVD 29
27013300,928.94,1958-03-05,NGVD 29
27013300,928.94,1958-03-06,NGVD 29
27013300,928.94,1958-03-07,NGVD 29
27013300,928.94,1958-03-08,NGVD 29
27013300,928.94,1958-03-09,NGVD 29
27013300,928.94,1958-03-10,NGVD 29
27013300,928.94,1958-03-11,NGVD 29
27013300,928.93,1958-03-12,NGVD 29
27013300,928.93,1958-03-13,NGVD 29
27013300,928.93,1958-03-14,NGVD 29
27013300,928.93,1958-03-15,NGVD 29
27013300,928.93,1958-03-16,NGVD 29
27013300,928.93,1958-03-17,NGVD 29
27013300,928.93,1958-03-18,NGVD 29
27013300,928.93,1958-03-19,NGVD 29
27013300,928.93,1958-03-20,NGVD 29
27013300,928.93,1958-03-21,NGVD 29
27013300,928.93,1958-03-22,NGVD 29
27013300,928.93,1958-03-23,NGVD 29
27013300,928.93,1958-03-24,NGVD 29
27013300,928.92,1958-03-25,NGVD 29
27013300,928.92,1958-03-26,NGVD 29
27013300,928.92,1958-03-27,NGVD 29
27013300,928.92,1958-03-28,NGVD 29
27013300,928.92,1958-03-29,NGVD 29
27013300,928.92,1958-03-30,NGVD 29
27013300,928.92,1958-03-31,NGVD 29
27013300,928.92,1958-04-01,NGVD 29
27013300,928.93,1958-04-02,NGVD 29
27013300,928.97,1958-04-03,NGVD 29
27013300,928.97,1958-04-04,NGVD 29
27013300,929.0,1958-04-05,NGVD 29
27013300,929.04,1958-04-06,NGVD 29
27013300,929.12,1958-04-07,NGVD 29
27013300,929.14,1958-04-08,NGVD 29
27013300,929.16,1958-04-09,NGVD 29
27013300,929.18,1958-04-10,NGVD 29
27013300,929.17,1958-04-11,NGVD 29
27013300,929.17,1958-04-12,NGVD 29
27013300,929.16,1958-04-13,NGVD 29
27013300,929.16,1958-04-14,NGVD 29
27013300,929.15,1958-04-15,NGVD 29
27013300,929.15,1958-04-16,NGVD 29
27013300,929.14,1958-04-17,NGVD 29
27013300,929.14,1958-04-18,NGVD 29
27013300,929.14,1958-04-19,NGVD 29
27013300,929.14,1958-04-20,NGVD 29
27013300,929.14,1958-04-21,NGVD 29
27013300,929.13,1958-04-22,NGVD 29
27013300,929.14,1958-04-23,NGVD 29
27013300,929.14,1958-04-24,NGVD 29
27013300,929.14,1958-04-25,NGVD 29
27013300,929.13,1958-04-26,NGVD 29
27013300,929.13,1958-04-27,NGVD 29
27013300,929.13,1958-04-28,NGVD 29
27013300,929.12,1958-04-29,NGVD 29
27013300,929.12,1958-04-30,NGVD 29
27013300,929.12,1958-05-01,NGVD 29
27013300,929.11,1958-05-02,NGVD 29
27013300,929.11,1958-05-03,NGVD 29
27013300,929.08,1958-05-04,NGVD 29
27013300,929.06,1958-05-05,NGVD 29
27013300,929.04,1958-05-06,NGVD 29
27013300,929.03,1958-05-07,NGVD 29
27013300,929.02,1958-05-08,NGVD 29
27013300,929.02,1958-05-09,NGVD 29
27013300,929.01,1958-05-10,NGVD 29
27013300,929.01,1958-05-11,NGVD 29
27013300,929.0,1958-05-12,NGVD 29
27013300,928.99,1958-05-13,NGVD 29
27013300,928.97,1958-05-14,NGVD 29
27013300,928.95,1958-05-15,NGVD 29
27013300,928.94,1958-05-16,NGVD 29
27013300,928.93,1958-05-17,NGVD 29
27013300,928.92,1958-05-18,NGVD 29
27013300,928.93,1958-05-19,NGVD 29
27013300,928.92,1958-05-20,NGVD 29
27013300,928.91,1958-05-21,NGVD 29
27013300,928.9,1958-05-22,NGVD 29
27013300,928.89,1958-05-23,NGVD 29
27013300,928.89,1958-05-24,NGVD 29
27013300,928.88,1958-05-25,NGVD 29
27013300,928.88,1958-05-26,NGVD 29
27013300,928.87,1958-05-27,NGVD 29
27013300,928.87,1958-05-28,NGVD 29
27013300,928.87,1958-05-29,NGVD 29
27013300,928.87,1958-05-30,NGVD 29
27013300,928.86,1958-05-31,NGVD 29
27013300,928.86,1958-06-01,NGVD 29
27013300,928.85,1958-06-02,NGVD 29
27013300,928.87,1958-06-03,NGVD 29
27013300,928.89,1958-06-04,NGVD 29
27013300,928.91,1958-06-05,NGVD 29
27013300,928.89,1958-06-06,NGVD 29
27013300,928.89,1958-06-07,NGVD 29
27013300,928.88,1958-06-08,NGVD 29
27013300,928.88,1958-06-09,NGVD 29
27013300,928.89,1958-06-10,NGVD 29
27013300,928.89,1958-06-11,NGVD 29
27013300,928.89,1958-06-12,NGVD 29
27013300,928.89,1958-06-13,NGVD 29
27013300,928.88,1958-06-14,NGVD 29
27013300,928.88,1958-06-15,NGVD 29
27013300,928.87,1958-06-16,NGVD 29
27013300,928.87,1958-06-17,NGVD 29
27013300,928.86,1958-06-18,NGVD 29
27013300,928.85,1958-06-19,NGVD 29
27013300,928.86,1958-06-20,NGVD 29
27013300,928.84,1958-06-21,NGVD 29
27013300,928.82,1958-06-22,NGVD 29
27013300,928.81,1958-06-23,NGVD 29
27013300,928.78,1958-06-24,NGVD 29
27013300,928.77,1958-06-25,NGVD 29
27013300,928.76,1958-06-26,NGVD 29
27013300,928.76,1958-06-27,NGVD 29
27013300,928.75,1958-06-28,NGVD 29
27013300,928.74,1958-06-29,NGVD 29
27013300,928.73,1958-06-30,NGVD 29
27013300,928.7,1958-07-01,NGVD 29
27013300,928.69,1958-07-02,NGVD 29
27013300,928.68,1958-07-03,NGVD 29
27013300,928.68,1958-07-04,NGVD 29
27013300,928.67,1958-07-05,NGVD 29
27013300,928.66,1958-07-06,NGVD 29
27013300,928.65,1958-07-07,NGVD 29
27013300,928.68,1958-07-08,NGVD 29
27013300,928.7,1958-07-09,NGVD 29
27013300,928.7,1958-07-10,NGVD 29
27013300,928.68,1958-07-11,NGVD 29
27013300,928.68,1958-07-12,NGVD 29
27013300,928.67,1958-07-13,NGVD 29
27013300,928.67,1958-07-14,NGVD 29
27013300,928.66,1958-07-15,NGVD 29
27013300,928.66,1958-07-16,NGVD 29
27013300,928.65,1958-07-17,NGVD 29
27013300,928.64,1958-07-18,NGVD 29
27013300,928.63,1958-07-19,NGVD 29
27013300,928.61,1958-07-20,NGVD 29
27013300,928.6,1958-07-21,NGVD 29
27013300,928.59,1958-07-22,NGVD 29
27013300,928.58,1958-07-23,NGVD 29
27013300,928.57,1958-07-24,NGVD 29
27013300,928.57,1958-07-25,NGVD 29
27013300,928.58,1958-07-26,NGVD 29
27013300,928.57,1958-07-27,NGVD 29
27013300,928.55,1958-07-28,NGVD 29
27013300,928.54,1958-07-29,NGVD 29
27013300,928.52,1958-07-30,NGVD 29
27013300,928.5,1958-07-31,NGVD 29
27013300,928.49,1958-08-01,NGVD 29
27013300,928.49,1958-08-02,NGVD 29
27013300,928.48,1958-08-03,NGVD 29
27013300,928.48,1958-08-04,NGVD 29
27013300,928.67,1958-08-05,NGVD 29
27013300,928.68,1958-08-06,NGVD 29
27013300,928.68,1958-08-07,NGVD 29
27013300,928.67,1958-08-08,NGVD 29
27013300,928.65,1958-08-09,NGVD 29
27013300,928.63,1958-08-10,NGVD 29
27013300,928.61,1958-08-11,NGVD 29
27013300,928.59,1958-08-12,NGVD 29
27013300,928.58,1958-08-13,NGVD 29
27013300,928.56,1958-08-14,NGVD 29
27013300,928.54,1958-08-15,NGVD 29
27013300,928.51,1958-08-16,NGVD 29
27013300,928.49,1958-08-17,NGVD 29
27013300,928.47,1958-08-18,NGVD 29
27013300,928.45,1958-08-19,NGVD 29
27013300,928.43,1958-08-20,NGVD 29
27013300,928.42,1958-08-21,NGVD 29
27013300,928.39,1958-08-22,NGVD 29
27013300,928.4,1958-08-23,NGVD 29
27013300,928.38,1958-08-24,NGVD 29
27013300,928.36,1958-08-25,NGVD 29
27013300,928.38,1958-08-26,NGVD 29
27013300,928.36,1958-08-27,NGVD 29
27013300,928.34,1958-08-28,NGVD 29
27013300,928.33,1958-08-29,NGVD 29
27013300,928.32,1958-08-30,NGVD 29
27013300,928.31,1958-08-31,NGVD 29
27013300,928.29,1958-09-01,NGVD 29
27013300,928.29,1958-09-02,NGVD 29
27013300,928.28,1958-09-03,NGVD 29
27013300,928.27,1958-09-04,NGVD 29
27013300,928.27,1958-09-05,NGVD 29
27013300,928.28,1958-09-06,NGVD 29
27013300,928.28,1958-09-07,NGVD 29
27013300,928.27,1958-09-08,NGVD 29
27013300,928.26,1958-09-09,NGVD 29
27013300,928.25,1958-09-10,NGVD 29
27013300,928.24,1958-09-11,NGVD 29
27013300,928.23,1958-09-12,NGVD 29
27013300,928.23,1958-09-13,NGVD 29
27013300,928.22,1958-09-14,NGVD 29
27013300,928.22,1958-09-15,NGVD 29
27013300,928.24,1958-09-16,NGVD 29
27013300,928.24,1958-09-17,NGVD 29
27013300,928.23,1958-09-18,NGVD 29
27013300,928.23,1958-09-19,NGVD 29
27013300,928.22,1958-09-20,NGVD 29
27013300,928.21,1958-09-21,NGVD 29
27013300,928.2,1958-09-22,NGVD 29
27013300,928.2,1958-09-23,NGVD 29
27013300,928.19,1958-09-24,NGVD 29
27013300,928.19,1958-09-25,NGVD 29
27013300,928.17,1958-09-26,NGVD 29
27013300,928.14,1958-09-27,NGVD 29
27013300,928.11,1958-09-28,NGVD 29
27013300,928.08,1958-09-29,NGVD 29
27013300,928.05,1958-09-30,NGVD 29
27013300,928.01,1958-10-01,NGVD 29
27013300,927.98,1958-10-02,NGVD 29
27013300,927.98,1958-10-03,NGVD 29
27013300,927.98,1958-10-04,NGVD 29
27013300,927.97,1958-10-05,NGVD 29
27013300,927.97,1958-10-06,NGVD 29
27013300,927.97,1958-10-07,NGVD 29
27013300,927.96,1958-10-08,NGVD 29
27013300,928.02,1958-10-09,NGVD 29
27013300,928.02,1958-10-10,NGVD 29
27013300,928.01,1958-10-11,NGVD 29
27013300,928.0,1958-10-12,NGVD 29
27013300,927.98,1958-10-13,NGVD 29
27013300,927.97,1958-10-14,NGVD 29
27013300,927.96,1958-10-15,NGVD 29
27013300,927.96,1958-10-16,NGVD 29
27013300,927.96,1958-10-17,NGVD 29
27013300,927.96,1958-10-18,NGVD 29
27013300,927.95,1958-10-19,NGVD 29
27013300,927.95,1958-10-20,NGVD 29
27013300,927.94,1958-10-21,NGVD 29
27013300,927.94,1958-10-22,NGVD 29
27013300,927.93,1958-10-23,NGVD 29
27013300,927.93,1958-10-24,NGVD 29
27013300,927.93,1958-10-25,NGVD 29
27013300,927.93,1958-10-26,NGVD 29
27013300,927.94,1958-10-27,NGVD 29
27013300,927.93,1958-10-28,NGVD 29
27013300,927.92,1958-10-29,NGVD 29
27013300,927.92,1958-10-30,NGVD 29
27013300,927.91,1958-10-31,NGVD 29
27013300,927.91,1958-11-01,NGVD 29
27013300,927.91,1958-11-02,NGVD 29
27013300,927.9,1958-11-03,NGVD 29
27013300,927.9,1958-11-04,NGVD 29
27013300,927.89,1958-11-05,NGVD 29
27013300,927.88,1958-11-06,NGVD 29
27013300,927.87,1958-11-07,NGVD 29
27013300,927.86,1958-11-08,NGVD 29
27013300,927.85,1958-11-09,NGVD 29
27013300,927.84,1958-11-10,NGVD 29
27013300,927.83,1958-11-11,NGVD 29
27013300,927.82,1958-11-12,NGVD 29
27013300,927.81,1958-11-13,NGVD 29
27013300,927.81,1958-11-14,NGVD 29
27013300,927.81,1958-11-15,NGVD 29
27013300,927.8,1958-11-16,NGVD 29
27013300,927.8,1958-11-17,NGVD 29
27013300,927.8,1958-11-18,NGVD 29
27013300,927.81,1958-11-19,NGVD 29
27013300,927.81,1958-11-20,NGVD 29
27013300,927.8,1958-11-21,NGVD 29
27013300,927.79,1958-11-22,NGVD 29
27013300,927.78,1958-11-23,NGVD 29
27013300,927.77,1958-11-24,NGVD 29
27013300,927.76,1958-11-25,NGVD 29
27013300,927.75,1958-11-26,NGVD 29
27013300,927.75,1958-11-27,NGVD 29
27013300,927.75,1958-11-28,NGVD 29
27013300,927.75,1958-11-29,NGVD 29
27013300,927.75,1958-11-30,NGVD 29
27013300,927.74,1958-12-01,NGVD 29
27013300,927.74,1958-12-02,NGVD 29
27013300,927.74,1958-12-03,NGVD 29
27013300,927.74,1958-12-04,NGVD 29
27013300,927.73,1958-12-05,NGVD 29
27013300,927.73,1958-12-06,NGVD 29
27013300,927.72,1958-12-07,NGVD 29
27013300,927.72,1958-12-08,NGVD 29
27013300,927.72,1958-12-09,NGVD 29
27013300,927.71,1958-12-10,NGVD 29
27013300,927.71,1958-12-11,NGVD 29
27013300,927.71,1958-12-12,NGVD 29
27013300,927.71,1958-12-13,NGVD 29
27013300,927.71,1958-12-14,NGVD 29
27013300,927.71,1958-12-15,NGVD 29
27013300,927.71,1958-12-16,NGVD 29
27013300,927.71,1958-12-17,NGVD 29
27013300,927.71,1958-12-18,NGVD 29
27013300,927.71,1958-12-19,NGVD 29
27013300,927.7,1958-12-20,NGVD 29
27013300,927.7,1958-12-21,NGVD 29
27013300,927.7,1958-12-22,NGVD 29
27013300,927.7,1958-12-23,NGVD 29
27013300,927.7,1958-12-24,NGVD 29
27013300,927.7,1958-12-25,NGVD 29
27013300,927.69,1958-12-26,NGVD 29
27013300,927.69,1958-12-27,NGVD 29
27013300,927.69,1958-12-28,NGVD 29
27013300,927.69,1958-12-29,NGVD 29
27013300,927.69,1958-12-30,NGVD 29
27013300,927.69,1958-12-31,NGVD 29
27013300,927.69,1959-01-01,NGVD 29
27013300,927.7,1959-01-02,NGVD 29
27013300,927.7,1959-01-03,NGVD 29
27013300,927.7,1959-01-04,NGVD 29
27013300,927.69,1959-01-05,NGVD 29
27013300,927.69,1959-01-06,NGVD 29
27013300,927.69,1959-01-07,NGVD 29
27013300,927.68,1959-01-08,NGVD 29
27013300,927.67,1959-01-09,NGVD 29
27013300,927.67,1959-01-10,NGVD 29
27013300,927.67,1959-01-11,NGVD 29
27013300,927.67,1959-01-12,NGVD 29
27013300,927.66,1959-01-13,NGVD 29
27013300,927.66,1959-01-14,NGVD 29
27013300,927.66,1959-01-15,NGVD 29
27013300,927.66,1959-01-16,NGVD 29
27013300,927.66,1959-01-17,NGVD 29
27013300,927.66,1959-01-18,NGVD 29
27013300,927.66,1959-01-19,NGVD 29
27013300,927.66,1959-01-20,NGVD 29
27013300,927.66,1959-01-21,NGVD 29
27013300,927.66,1959-01-22,NGVD 29
27013300,927.66,1959-01-23,NGVD 29
27013300,927.66,1959-01-24,NGVD 29
27013300,927.66,1959-01-25,NGVD 29
27013300,927.66,1959-01-26,NGVD 29
27013300,927.66,1959-01-27,NGVD 29
27013300,927.66,1959-01-28,NGVD 29
27013300,927.66,1959-01-29,NGVD 29
27013300,927.66,1959-01-30,NGVD 29
27013300,927.66,1959-01-31,NGVD 29
27013300,927.66,1959-02-01,NGVD 29
27013300,927.66,1959-02-02,NGVD 29
27013300,927.66,1959-02-03,NGVD 29
27013300,927.66,1959-02-04,NGVD 29
27013300,927.66,1959-02-05,NGVD 29
27013300,927.66,1959-02-06,NGVD 29
27013300,927.66,1959-02-07,NGVD 29
27013300,927.66,1959-02-08,NGVD 29
27013300,927.66,1959-02-09,NGVD 29
27013300,927.66,1959-02-10,NGVD 29
27013300,927.66,1959-02-11,NGVD 29
27013300,927.66,1959-02-12,NGVD 29
27013300,927.66,1959-02-13,NGVD 29
27013300,927.66,1959-02-14,NGVD 29
27013300,927.66,1959-02-15,NGVD 29
27013300,927.65,1959-02-16,NGVD 29
27013300,927.65,1959-02-17,NGVD 29
27013300,927.65,1959-02-18,NGVD 29
27013300,927.65,1959-02-19,NGVD 29
27013300,927.65,1959-02-20,NGVD 29
27013300,927.65,1959-02-21,NGVD 29
27013300,927.64,1959-02-22,NGVD 29
27013300,927.64,1959-02-23,NGVD 29
27013300,927.64,1959-02-24,NGVD 29
27013300,927.64,1959-02-25,NGVD 29
27013300,927.64,1959-02-26,NGVD 29
27013300,927.64,1959-02-27,NGVD 29
27013300,927.64,1959-02-28,NGVD 29
27013300,927.64,1959-03-01,NGVD 29
27013300,927.64,1959-03-02,NGVD 29
27013300,927.64,1959-03-03,NGVD 29
27013300,927.64,1959-03-04,NGVD 29
27013300,927.65,1959-03-05,NGVD 29
27013300,927.64,1959-03-06,NGVD 29
27013300,927.64,1959-03-07,NGVD 29
27013300,927.64,1959-03-08,NGVD 29
27013300,927.64,1959-03-09,NGVD 29
27013300,927.63,1959-03-10,NGVD 29
27013300,927.63,1959-03-11,NGVD 29
27013300,927.63,1959-03-12,NGVD 29
27013300,927.64,1959-03-13,NGVD 29
27013300,927.64,1959-03-14,NGVD 29
27013300,927.64,1959-03-15,NGVD 29
27013300,927.64,1959-03-16,NGVD 29
27013300,927.64,1959-03-17,NGVD 29
27013300,927.65,1959-03-18,NGVD 29
27013300,927.65,1959-03-19,NGVD 29
27013300,927.65,1959-03-20,NGVD 29
27013300,927.65,1959-03-21,NGVD 29
27013300,927.65,1959-03-22,NGVD 29
27013300,927.65,1959-03-23,NGVD 29
27013300,927.65,1959-03-24,NGVD 29
27013300,927.65,1959-03-25,NGVD 29
27013300,927.64,1959-03-26,NGVD 29
27013300,927.64,1959-03-27,NGVD 29
27013300,927.64,1959-03-28,NGVD 29
27013300,927.64,1959-03-29,NGVD 29
27013300,927.64,1959-03-30,NGVD 29
27013300,927.64,1959-03-31,NGVD 29
27013300,927.63,1959-04-01,NGVD 29
27013300,927.63,1959-04-02,NGVD 29
27013300,927.63,1959-04-03,NGVD 29
27013300,927.63,1959-04-04,NGVD 29
